id,class,name,rarity,collection,price_usd,owner,transaction_type,date,profit_usd
Skin_P90_2154,http://example.org/cs2#Skin,P90 #2154,Classified,http://example.org/cs2#Collection_Dust2,117.86,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Purchase,2024-07-17,53.09
Skin_P90_2155,http://example.org/cs2#Skin,P90 #2155,Restricted,http://example.org/cs2#Collection_Ancient,241.5,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2024-09-12,-10.76
Skin_Glock-18_2156,http://example.org/cs2#Skin,Glock-18 #2156,Covert,http://example.org/cs2#Collection_Mirage,895.98,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Gift,2024-06-17,137.93
Skin_P90_2157,http://example.org/cs2#Skin,P90 #2157,Classified,http://example.org/cs2#Collection_Vertigo,942.68,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2024-01-21,-12.71
Skin_AK-47_2158,http://example.org/cs2#Skin,AK-47 #2158,MilSpec,http://example.org/cs2#Collection_Inferno,176.26,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Gift,2024-01-05,125.26
Skin_M4A4_2159,http://example.org/cs2#Skin,M4A4 #2159,Covert,http://example.org/cs2#Collection_Vertigo,418.16,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2023-11-05,135.26
Skin_M4A4_2160,http://example.org/cs2#Skin,M4A4 #2160,Industrial,http://example.org/cs2#Collection_Cache,221.5,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-02-23,35.5
Skin_AWP_2161,http://example.org/cs2#Skin,AWP #2161,MilSpec,http://example.org/cs2#Collection_Mirage,150.73,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Purchase,2024-03-18,52.27
Skin_MAC-10_2162,http://example.org/cs2#Skin,MAC-10 #2162,Classified,http://example.org/cs2#Collection_Cache,400.58,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2023-06-16,-35.71
Skin_AK-47_2163,http://example.org/cs2#Skin,AK-47 #2163,Consumer,http://example.org/cs2#Collection_Overpass,988.18,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Sale,2023-12-14,110.87
Skin_P90_2164,http://example.org/cs2#Skin,P90 #2164,Covert,http://example.org/cs2#Collection_Dust2,501.42,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2023-12-01,107.84
Skin_MAC-10_2165,http://example.org/cs2#Skin,MAC-10 #2165,Industrial,http://example.org/cs2#Collection_Nuke,673.81,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-08-05,-27.64
Skin_MP9_2166,http://example.org/cs2#Skin,MP9 #2166,MilSpec,http://example.org/cs2#Collection_Dust2,64.43,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2023-07-26,108.37
Skin_Desert Eagle_2167,http://example.org/cs2#Skin,Desert Eagle #2167,MilSpec,http://example.org/cs2#Collection_Inferno,972.75,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Gift,2024-04-19,80.26
Skin_MP9_2168,http://example.org/cs2#Skin,MP9 #2168,MilSpec,http://example.org/cs2#Collection_Ancient,675.01,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Sale,2024-10-13,39.26
Skin_M4A4_2169,http://example.org/cs2#Skin,M4A4 #2169,Industrial,http://example.org/cs2#Collection_Anubis,979.02,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Gift,2023-10-02,15.25
Skin_Desert Eagle_2170,http://example.org/cs2#Skin,Desert Eagle #2170,MilSpec,http://example.org/cs2#Collection_Ancient,933.84,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Sale,2023-10-14,112.37
Skin_M4A4_2171,http://example.org/cs2#Skin,M4A4 #2171,Consumer,http://example.org/cs2#Collection_Cache,384.14,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2023-07-17,15.45
Skin_MAC-10_2172,http://example.org/cs2#Skin,MAC-10 #2172,Restricted,http://example.org/cs2#Collection_Overpass,194.51,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2024-02-23,46.01
Skin_MP9_2173,http://example.org/cs2#Skin,MP9 #2173,Restricted,http://example.org/cs2#Collection_Overpass,935.0,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Gift,2024-01-02,119.09
Skin_AWP_2174,http://example.org/cs2#Skin,AWP #2174,Covert,http://example.org/cs2#Collection_Nuke,328.94,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2024-01-31,0.03
Skin_Desert Eagle_2175,http://example.org/cs2#Skin,Desert Eagle #2175,MilSpec,http://example.org/cs2#Collection_Dust2,572.97,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Sale,2023-07-27,3.57
Skin_AWP_2176,http://example.org/cs2#Skin,AWP #2176,Consumer,http://example.org/cs2#Collection_Inferno,842.37,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2024-02-11,128.33
Skin_P90_2177,http://example.org/cs2#Skin,P90 #2177,Restricted,http://example.org/cs2#Collection_Overpass,803.06,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2024-10-22,-18.91
Skin_USP-S_2178,http://example.org/cs2#Skin,USP-S #2178,Classified,http://example.org/cs2#Collection_Cache,590.22,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Gift,2024-10-09,76.62
Skin_USP-S_2179,http://example.org/cs2#Skin,USP-S #2179,Consumer,http://example.org/cs2#Collection_Ancient,742.1,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2024-08-10,24.38
Skin_USP-S_2180,http://example.org/cs2#Skin,USP-S #2180,Classified,http://example.org/cs2#Collection_Anubis,461.51,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2024-03-29,38.17
Skin_MAC-10_2181,http://example.org/cs2#Skin,MAC-10 #2181,MilSpec,http://example.org/cs2#Collection_Cache,161.1,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Purchase,2024-08-25,146.43
Skin_USP-S_2182,http://example.org/cs2#Skin,USP-S #2182,MilSpec,http://example.org/cs2#Collection_Mirage,897.09,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Sale,2024-04-03,-40.27
Skin_FAMAS_2183,http://example.org/cs2#Skin,FAMAS #2183,Classified,http://example.org/cs2#Collection_Inferno,628.05,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2023-01-24,41.5
Skin_P90_2184,http://example.org/cs2#Skin,P90 #2184,Industrial,http://example.org/cs2#Collection_Inferno,160.58,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Gift,2024-03-15,82.83
Skin_FAMAS_2185,http://example.org/cs2#Skin,FAMAS #2185,Classified,http://example.org/cs2#Collection_Ancient,208.57,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Purchase,2024-07-05,-44.61
Skin_MP9_2186,http://example.org/cs2#Skin,MP9 #2186,Consumer,http://example.org/cs2#Collection_Vertigo,614.25,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2023-06-14,59.12
Skin_MAC-10_2187,http://example.org/cs2#Skin,MAC-10 #2187,Covert,http://example.org/cs2#Collection_Nuke,805.15,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Purchase,2023-10-14,-21.62
Skin_AWP_2188,http://example.org/cs2#Skin,AWP #2188,MilSpec,http://example.org/cs2#Collection_Anubis,280.93,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Gift,2023-03-02,65.31
Skin_AK-47_2189,http://example.org/cs2#Skin,AK-47 #2189,Industrial,http://example.org/cs2#Collection_Anubis,343.2,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2024-03-13,21.0
Skin_AWP_2190,http://example.org/cs2#Skin,AWP #2190,Restricted,http://example.org/cs2#Collection_Inferno,158.72,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-08-31,79.32
Skin_MP9_2191,http://example.org/cs2#Skin,MP9 #2191,Restricted,http://example.org/cs2#Collection_Overpass,799.25,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2024-09-07,6.72
Skin_P90_2192,http://example.org/cs2#Skin,P90 #2192,Covert,http://example.org/cs2#Collection_Nuke,109.92,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2024-10-23,80.82
Skin_AWP_2193,http://example.org/cs2#Skin,AWP #2193,Industrial,http://example.org/cs2#Collection_Nuke,741.89,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2024-01-24,94.89
Skin_AWP_2194,http://example.org/cs2#Skin,AWP #2194,MilSpec,http://example.org/cs2#Collection_Dust2,916.89,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2023-01-24,50.83
Skin_FAMAS_2195,http://example.org/cs2#Skin,FAMAS #2195,Restricted,http://example.org/cs2#Collection_Inferno,157.22,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Gift,2024-06-22,15.09
Skin_MP9_2196,http://example.org/cs2#Skin,MP9 #2196,Classified,http://example.org/cs2#Collection_Mirage,803.26,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2023-02-16,89.68
Skin_MAC-10_2197,http://example.org/cs2#Skin,MAC-10 #2197,Classified,http://example.org/cs2#Collection_Mirage,829.09,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2023-02-20,36.19
Skin_P90_2198,http://example.org/cs2#Skin,P90 #2198,Restricted,http://example.org/cs2#Collection_Mirage,166.48,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2023-12-09,111.82
Skin_P90_2199,http://example.org/cs2#Skin,P90 #2199,Covert,http://example.org/cs2#Collection_Mirage,375.93,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2023-01-20,27.92
Skin_M4A4_2200,http://example.org/cs2#Skin,M4A4 #2200,Restricted,http://example.org/cs2#Collection_Mirage,409.92,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2024-04-13,-13.26
Skin_M4A4_2201,http://example.org/cs2#Skin,M4A4 #2201,Restricted,http://example.org/cs2#Collection_Inferno,940.27,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2024-10-07,22.79
Skin_USP-S_2202,http://example.org/cs2#Skin,USP-S #2202,MilSpec,http://example.org/cs2#Collection_Dust2,524.25,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Gift,2024-01-11,-45.8
Skin_M4A4_2203,http://example.org/cs2#Skin,M4A4 #2203,Industrial,http://example.org/cs2#Collection_Nuke,79.75,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2023-01-27,54.16
Skin_USP-S_2204,http://example.org/cs2#Skin,USP-S #2204,MilSpec,http://example.org/cs2#Collection_Mirage,391.77,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Purchase,2024-10-14,-28.11
Skin_Glock-18_2205,http://example.org/cs2#Skin,Glock-18 #2205,MilSpec,http://example.org/cs2#Collection_Mirage,2.03,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Gift,2023-01-17,28.0
Skin_Desert Eagle_2206,http://example.org/cs2#Skin,Desert Eagle #2206,Consumer,http://example.org/cs2#Collection_Vertigo,970.21,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2024-01-14,118.33
Skin_MAC-10_2207,http://example.org/cs2#Skin,MAC-10 #2207,Consumer,http://example.org/cs2#Collection_Mirage,74.86,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-12-13,87.34
Skin_P90_2208,http://example.org/cs2#Skin,P90 #2208,Industrial,http://example.org/cs2#Collection_Ancient,96.0,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Rent,2023-09-18,25.8
Skin_USP-S_2209,http://example.org/cs2#Skin,USP-S #2209,Covert,http://example.org/cs2#Collection_Nuke,411.52,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2023-11-22,91.09
Skin_USP-S_2210,http://example.org/cs2#Skin,USP-S #2210,MilSpec,http://example.org/cs2#Collection_Mirage,962.91,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2024-10-18,27.27
Skin_MAC-10_2211,http://example.org/cs2#Skin,MAC-10 #2211,Restricted,http://example.org/cs2#Collection_Anubis,591.64,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-07-13,148.1
Skin_MP9_2212,http://example.org/cs2#Skin,MP9 #2212,Classified,http://example.org/cs2#Collection_Dust2,697.42,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2024-11-25,-24.61
Skin_AK-47_2213,http://example.org/cs2#Skin,AK-47 #2213,Classified,http://example.org/cs2#Collection_Nuke,786.76,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2023-04-15,23.74
Skin_Desert Eagle_2214,http://example.org/cs2#Skin,Desert Eagle #2214,Covert,http://example.org/cs2#Collection_Overpass,697.84,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2023-06-01,8.02
Skin_USP-S_2215,http://example.org/cs2#Skin,USP-S #2215,MilSpec,http://example.org/cs2#Collection_Dust2,137.67,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2023-12-26,89.6
Skin_AK-47_2216,http://example.org/cs2#Skin,AK-47 #2216,Classified,http://example.org/cs2#Collection_Cache,235.78,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Gift,2023-03-17,12.57
Skin_USP-S_2217,http://example.org/cs2#Skin,USP-S #2217,MilSpec,http://example.org/cs2#Collection_Inferno,593.82,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2023-07-29,89.48
Skin_MP9_2218,http://example.org/cs2#Skin,MP9 #2218,Restricted,http://example.org/cs2#Collection_Ancient,25.65,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Gift,2024-06-23,-21.86
Skin_FAMAS_2219,http://example.org/cs2#Skin,FAMAS #2219,Classified,http://example.org/cs2#Collection_Anubis,931.0,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-02-02,-32.48
Skin_Desert Eagle_2220,http://example.org/cs2#Skin,Desert Eagle #2220,Classified,http://example.org/cs2#Collection_Overpass,368.97,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2024-05-21,-12.67
Skin_Desert Eagle_2221,http://example.org/cs2#Skin,Desert Eagle #2221,Consumer,http://example.org/cs2#Collection_Vertigo,734.26,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2024-10-07,-27.98
Skin_USP-S_2222,http://example.org/cs2#Skin,USP-S #2222,MilSpec,http://example.org/cs2#Collection_Anubis,970.75,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2024-08-02,11.78
Skin_P90_2223,http://example.org/cs2#Skin,P90 #2223,Classified,http://example.org/cs2#Collection_Inferno,895.32,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Gift,2024-05-05,116.69
Skin_Glock-18_2224,http://example.org/cs2#Skin,Glock-18 #2224,Industrial,http://example.org/cs2#Collection_Vertigo,82.41,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Sale,2023-11-16,149.64
Skin_FAMAS_2225,http://example.org/cs2#Skin,FAMAS #2225,MilSpec,http://example.org/cs2#Collection_Overpass,290.97,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2023-03-15,-25.72
Skin_AK-47_2226,http://example.org/cs2#Skin,AK-47 #2226,Consumer,http://example.org/cs2#Collection_Overpass,500.3,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2023-10-04,-49.91
Skin_MP9_2227,http://example.org/cs2#Skin,MP9 #2227,MilSpec,http://example.org/cs2#Collection_Cache,978.77,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2024-09-14,-13.85
Skin_P90_2228,http://example.org/cs2#Skin,P90 #2228,Classified,http://example.org/cs2#Collection_Cache,268.84,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Sale,2024-05-26,24.3
Skin_P90_2229,http://example.org/cs2#Skin,P90 #2229,Industrial,http://example.org/cs2#Collection_Mirage,601.65,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2023-10-02,130.53
Skin_FAMAS_2230,http://example.org/cs2#Skin,FAMAS #2230,Covert,http://example.org/cs2#Collection_Cache,681.96,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Rent,2023-09-26,16.55
Skin_M4A4_2231,http://example.org/cs2#Skin,M4A4 #2231,MilSpec,http://example.org/cs2#Collection_Dust2,757.57,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2024-10-28,-20.62
Skin_AK-47_2232,http://example.org/cs2#Skin,AK-47 #2232,MilSpec,http://example.org/cs2#Collection_Cache,967.06,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2024-04-04,13.07
Skin_USP-S_2233,http://example.org/cs2#Skin,USP-S #2233,Classified,http://example.org/cs2#Collection_Dust2,412.32,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2024-07-20,-13.16
Skin_P90_2234,http://example.org/cs2#Skin,P90 #2234,Restricted,http://example.org/cs2#Collection_Ancient,568.32,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2023-02-02,79.96
Skin_FAMAS_2235,http://example.org/cs2#Skin,FAMAS #2235,Restricted,http://example.org/cs2#Collection_Ancient,752.5,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Gift,2023-12-12,6.78
Skin_USP-S_2236,http://example.org/cs2#Skin,USP-S #2236,Classified,http://example.org/cs2#Collection_Nuke,217.2,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Purchase,2023-01-10,98.57
Skin_Desert Eagle_2237,http://example.org/cs2#Skin,Desert Eagle #2237,Classified,http://example.org/cs2#Collection_Mirage,842.88,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Purchase,2023-11-01,105.26
Skin_Glock-18_2238,http://example.org/cs2#Skin,Glock-18 #2238,MilSpec,http://example.org/cs2#Collection_Anubis,327.57,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Sale,2024-01-25,-14.64
Skin_AWP_2239,http://example.org/cs2#Skin,AWP #2239,Consumer,http://example.org/cs2#Collection_Nuke,440.69,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2023-03-29,-15.69
Skin_MP9_2240,http://example.org/cs2#Skin,MP9 #2240,Consumer,http://example.org/cs2#Collection_Anubis,108.51,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2023-02-10,-32.97
Skin_Glock-18_2241,http://example.org/cs2#Skin,Glock-18 #2241,Classified,http://example.org/cs2#Collection_Ancient,477.16,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Rent,2024-11-29,34.81
Skin_AWP_2242,http://example.org/cs2#Skin,AWP #2242,Restricted,http://example.org/cs2#Collection_Cache,491.32,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2024-04-13,149.7
Skin_M4A4_2243,http://example.org/cs2#Skin,M4A4 #2243,Classified,http://example.org/cs2#Collection_Overpass,240.11,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2024-09-04,143.78
Skin_AK-47_2244,http://example.org/cs2#Skin,AK-47 #2244,Covert,http://example.org/cs2#Collection_Cache,741.61,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2024-11-23,50.4
Skin_P90_2245,http://example.org/cs2#Skin,P90 #2245,Covert,http://example.org/cs2#Collection_Dust2,738.73,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2023-09-05,86.16
Skin_M4A4_2246,http://example.org/cs2#Skin,M4A4 #2246,Consumer,http://example.org/cs2#Collection_Vertigo,479.52,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2024-05-08,71.02
